CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,vri_name1,Total Incidents
04/26/2015,03:45:00,2A,3400 E LOMBARD ST,RAPE,I,OTHER,223,SOUTHEAST,BALTIMORE HIGHLANDS,-76.56905140685001,39.291413714221,,ROW/TOWNHOUSE-OCC,,1
04/24/2015,23:00:00,2A,800 ARGONNE DR,RAPE,I,OTHER,525,NORTHERN,PEN LUCY,-76.60358069157,39.337520428523,,ROW/TOWNHOUSE-OCC,,1
04/24/2015,10:20:00,2A,5000 TRUESDALE AVE,RAPE,I,OTHER,443,NORTHEAST,FRANKFORD,-76.545425317723,39.31886358405,,ROW/TOWNHOUSE-OCC,,1
04/23/2015,08:00:00,2A,2300 W FRANKLIN ST,RAPE,O,OTHER,721,WESTERN,ROSEMONT HOMEOWNERS,-76.65349338936,39.293654148276,,OTHER - OUTSIDE,,1
04/23/2015,21:00:00,2A,4100 MORRISON CT,RAPE,O,OTHER,911,SOUTHERN,CURTIS BAY,-76.58796788662501,39.228224489693,,ALLEY,,1
04/22/2015,14:00:00,2A,400 N HIGHLAND AVE,RAPE,I,OTHER,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.56971770561,39.296187389887,,ROW/TOWNHOUSE-VAC,,1
04/22/2015,00:30:00,2A,2200 ROSLYN AVE,RAPE,O,OTHER,812,SOUTHWEST,MOUNT HOLLY,-76.676737919926,39.311807268824,,STREET,,1
04/18/2015,19:30:00,2B,2900 GARRISON BLVD,RAPE,I,OTHER,624,NORTHWEST,GARWYN OAKS,-76.677486177468,39.320620668566,,ROW/TOWNHOUSE-OCC,,1
04/18/2015,06:00:00,2B,400 KENNETH SQ,RAPE,O,OTHER,522,NORTHERN,LAKE-EVESHAM,-76.611118599525,39.366223071602995,,ALLEY,,1
04/18/2015,19:30:00,2A,1100 E BELVEDERE AVE,RAPE,I,OTHER,522,NORTHERN,GLEN OAKS,-76.597468431076,39.359915859058,,ROW/TOWNHOUSE-OCC,,1
04/17/2015,09:41:00,2B,3700 OVERLEA AVE,RAPE,I,OTHER,424,NORTHEAST,OVERLEA,-76.536457168436,39.359232157075,,ROW/TOWNHOUSE-OCC,,1
04/17/2015,03:00:00,2A,1700 WSAHINGTON BLVD,RAPE,O,OTHER,935,SOUTHERN,CARROLL PARK,-76.642131051161,39.275436142765,,PARK,,1
04/16/2015,22:00:00,2A,5700 ROCKSPRING RD,RAPE,O,OTHER,533,NORTHERN,MOUNT WASHINGTON,-76.669535529504,39.362007975835,,OTHER - OUTSIDE,,1
04/16/2015,09:00:00,2A,400 CONKLING ST,RAPE,I,OTHER,225,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.567258975258,39.287357067199004,,APT/CONDO - OCCUPIED,,1
04/14/2015,06:00:00,2A,1700 N PULASKI ST,RAPE,I,OTHER,735,WESTERN,EASTERWOOD,-76.65126865466401,39.308115341458,,ROW/TOWNHOUSE-OCC,Western,1
04/13/2015,13:00:00,2A,2100 N FULTON ST,RAPE,I,OTHER,731,WESTERN,PENN NORTH,-76.646454755409,39.312353753568004,,ROW/TOWNHOUSE-OCC,Western,1
04/12/2015,21:00:00,2B,800 S BROADWAY,RAPE,I,OTHER,213,SOUTHEAST,FELLS POINT,-76.593511685401,39.282043340829,,OTHER - INSIDE,,1
04/12/2015,14:24:00,2A,2500 SOUTHDENE AVE,RAPE,I,OTHER,923,SOUTHERN,LAKELAND,-76.64906079431,39.254560858766,,ROW/TOWNHOUSE-OCC,,1
04/12/2015,04:30:00,2A,1300 SAINT PAUL PL,RAPE,I,OTHER,134,CENTRAL,MID-TOWN BELVEDERE,-76.614459006632,39.304619037617,,APT/CONDO - OCCUPIED,,1
04/11/2015,00:01:00,2A,1100 E PRESTON ST,RAPE,I,OTHER,314,EASTERN,OLIVER,-76.602765315545,39.304957283159,,ROW/TOWNHOUSE-OCC,,1
04/11/2015,20:45:00,2A,400 ALLENDALE ST,RAPE,O,OTHER,824,SOUTHWEST,ALLENDALE,-76.678327709358,39.291813475133,,STREET,,1
04/10/2015,18:00:00,2A,1200 SHELLBANKS RD,RAPE,I,OTHER,922,SOUTHERN,CHERRY HILL,-76.63112409617601,39.250180268404,,ROW/TOWNHOUSE-OCC,,1
04/08/2015,21:00:00,2A,5200 PLAINFIELD AVE,RAPE,I,OTHER,443,NORTHEAST,FRANKFORD,-76.549064444318,39.333145483842,,ROW/TOWNHOUSE-OCC,,1
04/07/2015,02:30:00,2A,3800 FOSTER AVE,RAPE,I,OTHER,231,SOUTHEAST,BREWERS HILL,-76.56504215317,39.284587961532004,,ROW/TOWNHOUSE-OCC,,1
04/06/2015,23:00:00,2B,5100 DICKEY HILL RD,RAPE,I,OTHER,821,SOUTHWEST,WAKEFIELD,-76.704989263122,39.311991965668994,,ROW/TOWNHOUSE-OCC,,1
04/03/2015,15:00:00,2A,100 W NORTH AVE,RAPE,I,OTHER,134,CENTRAL,CHARLES NORTH,-76.618112691709,39.311184800707004,,HOTEL/MOTEL,,1
04/01/2015,23:25:00,2A,6600 MORAVIA PARK DR,RAPE,O,OTHER,441,NORTHEAST,PULASKI INDUSTRIAL AREA,-76.537086454948,39.312851230116,,PARKING LOT-OUTSIDE,,1
04/01/2015,21:00:00,2A,3400 CHESTERFIELD AVE,RAPE,I,OTHER,432,NORTHEAST,BELAIR-EDISON,-76.564872390163,39.321297092824004,,ROW/TOWNHOUSE-OCC,Northeastern,1
04/01/2015,00:01:00,2A,4300 SIDEHILL RD,RAPE,I,OTHER,822,SOUTHWEST,ROGNEL HEIGHTS,-76.691521581437,39.298315226836,,ROW/TOWNHOUSE-OCC,,1
03/28/2015,18:30:00,2A,600 N WOLFE ST,RAPE,I,OTHER,321,EASTERN,DUNBAR,-76.59087624283,39.297374296106,,OTHER - INSIDE,,1
03/27/2015,17:00:00,2A,1300 WELDON AVE,RAPE,I,OTHER,534,NORTHERN,MEDFIELD,-76.640139602952,39.337445593863,,ROW/TOWNHOUSE-OCC,,1
03/24/2015,11:30:00,2A,0 HILTON RD,RAPE,I,OTHER,625,NORTHWEST,EAST ARLINGTON,-76.669041639906,39.329113337178,,APT/CONDO - OCCUPIED,,1
03/24/2015,09:40:00,2A,200 E UNIVERSITY PKWY,RAPE,I,OTHER,512,NORTHERN,CHARLES VILLAGE,-76.61502108612099,39.330673034282,,HOSP/NURS. HOME,,1
03/24/2015,15:00:00,2A,6900 PARK HEIGHTS AVE,RAPE,I,OTHER,631,NORTHWEST,FALLSTAFF,-76.702912002352,39.364811811025,,SCHOOL,,1
03/24/2015,01:00:00,2A,5000 DICKEY HILL RD,RAPE,I,OTHER,821,SOUTHWEST,WAKEFIELD,-76.70319545347701,39.311793150949,,ROW/TOWNHOUSE-OCC,,1
03/18/2015,21:15:00,2A,1000 STODDARD CT,RAPE,I,OTHER,123,CENTRAL,UPTON,-76.625782179296,39.299970425732,,ROW/TOWNHOUSE-OCC,,1
03/18/2015,21:15:00,2A,1000 STODDARD CT,RAPE,I,OTHER,123,CENTRAL,UPTON,-76.625782179296,39.299970425732,,ROW/TOWNHOUSE-OCC,,1
03/17/2015,21:00:00,2B,100 S MOUNT ST,RAPE,O,OTHER,711,WESTERN,UNION SQUARE,-76.643951387461,39.290104610637,,PARK,Tri-District,1
03/17/2015,09:00:00,2A,800 N CHESTER ST,RAPE,I,OTHER,321,EASTERN,MIDDLE EAST,-76.587994441135,39.300104117442004,,ROW/TOWNHOUSE-VAC,,1
03/14/2015,10:00:00,2A,100 W HAMBURG ST,RAPE,I,OTHER,941,SOUTHERN,SHARP LEADENHALL,-76.617614851879,39.277956224398,,ROW/TOWNHOUSE-OCC,,1
03/14/2015,00:45:00,2A,800 ABBOTT CT,RAPE,I,OTHER,324,EASTERN,OLDTOWN,-76.605464105772,39.301094633669,,ROW/TOWNHOUSE-OCC,,1
03/14/2015,12:00:00,2A,0 S GREENE ST,RAPE,I,OTHER,121,CENTRAL,UNIVERSITY OF MARYLA,-76.623694842265,39.288377775121,,ROW/TOWNHOUSE-OCC,,1
03/12/2015,01:00:00,2A,3900 8TH ST,RAPE,I,OTHER,913,SOUTHERN,CARROLL - CAMDEN INDUSTRIAL AREA,-76.601437282251,39.232231799457004,,ROW/TOWNHOUSE-OCC,,1
03/11/2015,01:50:00,2B,700 LINNARD ST,RAPE,I,OTHER,815,SOUTHWEST,EDMONDSON VILLAGE,-76.675604626366,39.296194319299005,,ROW/TOWNHOUSE-OCC,,1
03/11/2015,23:50:00,2A,2600 E MONUMENT ST,RAPE,O,OTHER,333,EASTERN,MADISON EASTEND,-76.580812050874,39.298981587467,,ALLEY,Eastern 2,1
03/10/2015,19:00:00,2A,400 N HILTON ST,RAPE,I,OTHER,824,SOUTHWEST,ALLENDALE,-76.672686756441,39.291942862721,,ROW/TOWNHOUSE-OCC,,1
03/10/2015,23:00:00,2B,2500 SOUTHDENE AVE,RAPE,I,OTHER,923,SOUTHERN,LAKELAND,-76.64906079431,39.254560858766,,ROW/TOWNHOUSE-OCC,,1
03/08/2015,16:40:00,2A,1400 IMLA ST,RAPE,I,OTHER,234,SOUTHEAST,MEDFORD/BROENING MAN,-76.538558099551,39.278115264309996,,ROW/TOWNHOUSE-OCC,,1
03/08/2015,11:30:00,2A,100 N GAY ST,RAPE,I,OTHER,111,CENTRAL,DOWNTOWN,-76.608951322809,39.290642322756,,OTHER - INSIDE,,1
03/06/2015,18:00:00,2A,200 SAINT PAUL PL,RAPE,I,OTHER,111,CENTRAL,DOWNTOWN,-76.613934846802,39.292374120953,,HOSP/NURS. HOME,,1
03/04/2015,03:50:00,2A,3300 ELM AVE,RAPE,O,OTHER,531,NORTHERN,HAMPDEN,-76.631482086936,39.327550368049,,STREET,,1
03/04/2015,01:00:00,2A,500 W NORTH AVE,RAPE,O,OTHER,312,EASTERN,EAST BALTIMORE MIDWA,-76.609090921636,39.311526970478,,STREET,,1
03/04/2015,04:00:00,2A,4400 LAPLATA AVE,RAPE,I,OTHER,534,NORTHERN,MEDFIELD,-76.645847891572,39.340960695179,,ROW/TOWNHOUSE-OCC,,1
03/04/2015,03:00:00,2A,1900 N PULASKI ST,RAPE,I,OTHER,731,WESTERN,MONDAWMIN,-76.651400756359,39.310342384601,,HOSP/NURS. HOME,Western,1
03/02/2015,15:00:00,2A,300 SAINT PAUL ST,RAPE,I,OTHER,111,CENTRAL,DOWNTOWN,-76.613470439597,39.292416314899995,,HOSP/NURS. HOME,,1
02/25/2015,10:30:00,2A,2400 LAKEVIEW AV,RAPE,I,OTHER,133,CENTRAL,RESERVOIR HILL,-76.63253997675601,39.31556673345,,ROW/TOWNHOUSE-OCC,,1
02/24/2015,19:42:00,2A,1700 E COLD SPRING LA,RAPE,I,OTHER,413,NORTHEAST,MORGAN STATE UNIVERS,-76.587339603138,39.346037801761,,OTHER/RESIDENTIAL,,1
02/23/2015,15:30:00,2A,3600 W BELVEDERE AV,RAPE,O,OTHER,633,NORTHWEST,ARLINGTON,-76.679688456656,39.346749691331,,ALLEY,Northwestern,1
02/23/2015,17:44:00,2A,5600 WOODMONT AV,RAPE,I,OTHER,414,NORTHEAST,WOODBOURNE HEIGHTS,-76.59092938471501,39.358744860777996,,ROW/TOWNHOUSE-OCC,,1
02/18/2015,12:30:00,2B,2800 N DUKELAND ST,RAPE,I,OTHER,611,NORTHWEST,HANLON/LONGWOOD,-76.664974040286,39.319005077813,,SCHOOL,,1
02/17/2015,06:00:00,2A,4700 HAZELWOOD AV,RAPE,I,OTHER,445,NORTHEAST,FRANKFORD,-76.53401146085301,39.341596126744,,ROW/TOWNHOUSE-OCC,,1
02/14/2015,19:00:00,2A,600 E FAYETTE ST,RAPE,O,OTHER,111,CENTRAL,DOWNTOWN,-76.607690540988,39.290561821815,,STREET,,1
02/09/2015,14:45:00,2A,2600 WOODLAND AV,RAPE,I,OTHER,532,NORTHERN,CYLBURN,-76.66103786041799,39.3465708359,,ROW/TOWNHOUSE-OCC,,1
02/04/2015,19:30:00,2A,1300 THAMES ST,RAPE,O,OTHER,213,SOUTHEAST,FELLS POINT,-76.59640709984001,39.279763802726,,PARKING LOT-OUTSIDE,,1
02/04/2015,03:30:00,2A,200 W CHASE ST,RAPE,O,OTHER,134,CENTRAL,MID-TOWN BELVEDERE,-76.619721294865,39.301414508846996,,STREET,,1
02/02/2015,03:45:00,2A,3600 ECHODALE AV,RAPE,I,OTHER,426,NORTHEAST,WALTHERSON,-76.557985718771,39.345080602681996,,ROW/TOWNHOUSE-OCC,,1
02/02/2015,22:00:00,2A,2100 MARYLAND AVE,RAPE,,OTHER,514,NORTHERN,CHARLES NORTH,-76.618122503156,39.313460022396995,,,,1
01/29/2015,19:00:00,2B,1400 N WELDON PL,RAPE,I,OTHER,534,NORTHERN,MEDFIELD,-76.641397734132,39.336708310523,,ROW/TOWNHOUSE-OCC,,1
01/27/2015,00:30:00,2A,2700 TALBOT RD,RAPE,O,OTHER,624,NORTHWEST,WINDSOR HILLS,-76.69088546081899,39.316911275223,,STREET,,1
01/20/2015,21:00:00,2A,800 W SARATOGA ST,RAPE,I,OTHER,712,WESTERN,POPPLETON,-76.631157188082,39.292503369267,,ROW/TOWNHOUSE-OCC,,1
01/18/2015,22:00:00,2A,700 SPRINGFIELD AV,RAPE,O,OTHER,525,NORTHERN,PEN LUCY,-76.606484216341,39.340943436708,,ALLEY,,1
01/17/2015,20:00:00,2A,1700 PRESSTMAN ST,RAPE,I,OTHER,734,WESTERN,SANDTOWN-WINCHESTER,-76.644814256195,39.305402336440004,,ROW/TOWNHOUSE-OCC,,1
01/14/2015,09:00:00,2A,3700 MOUNT PLEASANT AV,RAPE,,OTHER,223,SOUTHEAST,BALTIMORE HIGHLANDS,-76.566090354189,39.290897980944,,,,1
01/13/2015,00:20:00,2A,400 CATHEDRAL ST,RAPE,O,OTHER,114,CENTRAL,DOWNTOWN,-76.61687303769,39.29411549343,,STREET,,1
01/12/2015,16:40:00,2A,1100 ANDOVER RD,RAPE,I,OTHER,412,NORTHEAST,EDNOR GARDENS-LAKESI,-76.600093959213,39.336679077206,,ROW/TOWNHOUSE-OCC,,1
01/11/2015,02:30:00,2A,700 DRUID PARK LAKE DR,RAPE,I,OTHER,133,CENTRAL,RESERVOIR HILL,-76.632519788907,39.31658272923,,APT/CONDO - OCCUPIED,,1
01/09/2015,10:00:00,2A,2900 CLIFTON AVE,RAPE,I,OTHER,811,SOUTHWEST,WALBROOK,-76.66635156910401,39.311349378836,,OTHER - INSIDE,,1
01/05/2015,07:30:00,2A,3100 MARECO AV,RAPE,I,OTHER,434,NORTHEAST,BELAIR-EDISON,-76.574180799279,39.320447328991,,OTHER/RESIDENTIAL,Northeastern,1
01/02/2015,00:30:00,2A,1000 ARION PARK RD,RAPE,I,OTHER,832,SOUTHWEST,OAKLEE,-76.686308101729,39.267464923087,,APT/CONDO - OCCUPIED,,1
01/01/2015,00:01:00,2A,1600 SHADYSIDE RD,RAPE,I,OTHER,412,NORTHEAST,HILLEN,-76.590695576313,39.338696734574,,ROW/TOWNHOUSE-OCC,,1
01/01/2015,22:24:00,2A,2000 HOLLINS ST,RAPE,I,OTHER,835,SOUTHWEST,BOOTH-BOYD,-76.648694851679,39.286991800245,,POLICE DEPARTMENT,Tri-District,1
12/29/2014,14:15:00,2A,1400 WINSTON AV,RAPE,I,OTHER,413,NORTHEAST,NEW NORTHWOOD,-76.593171549963,39.350409938175,,ROW/TOWNHOUSE-OCC,,1
12/29/2014,16:00:00,2A,300 HERRING CT,RAPE,I,OTHER,211,SOUTHEAST,PERKINS HOMES,-76.59494250901301,39.286913488251,,ROW/TOWNHOUSE-OCC,,1
12/29/2014,03:45:00,2A,2100 ETTING ST,RAPE,O,OTHER,131,CENTRAL,DRUID HEIGHTS,-76.637004727938,39.307861314339,,ALLEY,,1
12/22/2014,00:00:00,2A,3700 FLEET ST,RAPE,I,OTHER,231,SOUTHEAST,BREWERS HILL,-76.56626421683,39.285707140065,,ROW/TOWNHOUSE-OCC,,1
12/21/2014,23:40:00,2A,1800 MCKEAN AV,RAPE,O,OTHER,734,WESTERN,SANDTOWN-WINCHESTER,-76.647176058662,39.308927606046,,ALLEY,Western,1
12/14/2014,19:30:00,2A,6100 FAIRDEL AV,RAPE,I,OTHER,425,NORTHEAST,GLENHAM-BELFORD,-76.54086544852801,39.348860714518,,ROW/TOWNHOUSE-OCC,,1
12/14/2014,01:00:00,2A,100 S REGESTER ST,RAPE,I,OTHER,212,SOUTHEAST,UPPER FELLS POINT,-76.592584063512,39.290367347863004,,ROW/TOWNHOUSE-OCC,,1
12/14/2014,19:30:00,2A,1800 MOUNT ST,RAPE,O,OTHER,734,WESTERN,SANDTOWN-WINCHESTER,-76.64489468791099,39.309376981907,,ALLEY,Western,1
12/13/2014,02:00:00,2A,1600 GWYNNS FALLS PW,RAPE,I,OTHER,732,WESTERN,WOODBROOK,-76.649007733969,39.31764794475,,ROW/TOWNHOUSE-OCC,,1
12/12/2014,20:00:00,2A,4100 MARIBAN,RAPE,,OTHER,913,SOUTHERN,BROOKLYN,-76.598157974755,39.228878339688,,,,1
12/12/2014,20:00:00,2A,4100 MARIBAN,RAPE,I,OTHER,913,SOUTHERN,BROOKLYN,-76.598157974755,39.228878339688,,ROW/TOWNHOUSE-OCC,,1
12/10/2014,15:10:00,2A,1600 W LEXINGTON ST,RAPE,O,OTHER,711,WESTERN,FRANKLIN SQUARE,-76.643028699648,39.290761348135,,ALLEY,,1
12/08/2014,10:20:00,2B,5100 CRAIG AV,RAPE,I,OTHER,524,NORTHERN,WINSTON-GOVANS,-76.606660014292,39.350135720554,,ROW/TOWNHOUSE-OCC,,1
12/03/2014,05:00:00,2A,200 S BETHEL ST,RAPE,O,OTHER,212.0,SOUTHEAST,WASHINGTON HILL,-76.594808400348,39.289256735601,,ALLEY,,1
12/03/2014,03:00:00,2A,1000 VINE ST,RAPE,I,OTHER,712.0,WESTERN,POPPLETON,-76.634578595954,39.290492165065,,ROW/TOWNHOUSE-OCC,,1
12/02/2014,09:00:00,2B,1000 N MONROE ST,RAPE,I,OTHER,722.0,WESTERN,SANDTOWN-WINCHESTER,-76.647557675121,39.300515647882,,ROW/TOWNHOUSE-OCC,,1
12/02/2014,10:30:00,2B,400 N MONTFORD AV,RAPE,I,OTHER,221.0,SOUTHEAST,MCELDERRY PARK,-76.583593364906,39.296004405777005,,ROW/TOWNHOUSE-OCC,,1
11/30/2014,02:00:00,2A,1800 ORLEANS ST,RAPE,I,OTHER,321.0,EASTERN,DUNBAR,-76.59131630689001,39.295328658036,,HOSP/NURS. HOME,,1
11/30/2014,02:00:00,2A,300 ST PAUL PL,RAPE,I,OTHER,111.0,CENTRAL,DOWNTOWN,-76.613934846802,39.292374120953,,HOSP/NURS. HOME,,1
11/29/2014,18:00:00,2A,1800 N MILTON AV,RAPE,I,OTHER,331.0,EASTERN,BEREA,-76.582979863628,39.311707624938,,ROW/TOWNHOUSE-OCC,,1
11/28/2014,12:00:00,2A,1700 N REGESTER ST,RAPE,I,OTHER,331.0,EASTERN,BROADWAY EAST,-76.59407744531,39.31003759755,,ROW/TOWNHOUSE-OCC,Eastern 1,1
11/24/2014,10:00:00,2A,700 W SARATOGA ST,RAPE,I,OTHER,122.0,CENTRAL,POPPLETON,-76.629164977741,39.292578813466,,ROW/TOWNHOUSE-OCC,,1
11/23/2014,11:00:00,2A,4000 BOARMAN AV,RAPE,I,OTHER,621.0,NORTHWEST,DORCHESTER/GRAN-BARR,-76.684807789837,39.334116033985,,ROW/TOWNHOUSE-OCC,,1
11/22/2014,01:00:00,2A,5100 CRAIG AV,RAPE,I,OTHER,524.0,NORTHERN,WINSTON-GOVANS,-76.606754969754,39.350264371981,,ROW/TOWNHOUSE-OCC,,1
11/20/2014,03:00:00,2A,1000 W LANVALE ST,RAPE,I,OTHER,713.0,WESTERN,HARLEM PARK,-76.634123577957,39.298074850018,,ROW/TOWNHOUSE-OCC,Central,1
11/19/2014,15:50:00,2A,600 OLDHAM ST,RAPE,I,OTHER,233.0,SOUTHEAST,GREEKTOWN,-76.555771017915,39.285873895484,,ROW/TOWNHOUSE-OCC,,1
11/18/2014,03:00:00,2A,1300 W LANVALE ST,RAPE,I,OTHER,713.0,WESTERN,HARLEM PARK,-76.638867672873,39.297937924388,,ROW/TOWNHOUSE-OCC,Central,1
11/11/2014,17:00:00,2A,900 N CALVERT ST,RAPE,I,OTHER,124.0,CENTRAL,MOUNT VERNON,-76.61312989408201,39.30021972052,,OFFICE BUILDING,,1
11/10/2014,03:00:00,2A,6600 VINCENT LA,RAPE,O,OTHER,631.0,NORTHWEST,REISTERSTOWN STATION,-76.708097258937,39.354622435879996,,STREET,,1
11/08/2014,03:00:00,2A,4200 SHAMROCK AV,RAPE,I,OTHER,442.0,NORTHEAST,BELAIR-EDISON,-76.564486530033,39.327609186202004,,ROW/TOWNHOUSE-OCC,Northeastern,1
11/08/2014,02:30:00,2A,4500 MARY AVE,RAPE,I,OTHER,445.0,NORTHEAST,CEDMONT,-76.538055418441,39.343103626521,,HOSP/NURS. HOME,,1
11/04/2014,03:30:00,2A,500 E 25TH ST,RAPE,I,OTHER,513.0,NORTHERN,BETTER WAVERLY,-76.609386470079,39.318196107836,,ROW/TOWNHOUSE-OCC,,1
11/03/2014,11:00:00,2B,1200 BEAUMONT AV,RAPE,I,OTHER,413.0,NORTHEAST,NEW NORTHWOOD,-76.59741429752499,39.350982970947,,ROW/TOWNHOUSE-OCC,,1
11/02/2014,01:25:00,2A,2900 ST PAUL ST,RAPE,I,OTHER,512.0,NORTHERN,CHARLES VILLAGE,-76.615826911887,39.323753202023,,ROW/TOWNHOUSE-OCC,,1
11/01/2014,16:00:00,2A,2600 GREENMOUNT AVE,RAPE,O,OTHER,513.0,NORTHERN,HARWOOD,-76.60952973321,39.320443929595,,STREET,,1
11/01/2014,03:00:00,2A,1200 N KENWOOD AV,RAPE,O,OTHER,332.0,EASTERN,BEREA,-76.578495697639,39.304952953457,,STREET,Eastern 2,1
10/31/2014,11:55:00,2A,4100 LIBERTY HGTS AV,RAPE,I,OTHER,621.0,NORTHWEST,DORCHESTER/GRAN-BARR,-76.687526077331,39.328785594539,,HOSP/NURS. HOME,,1
10/30/2014,21:30:00,2A,2300 ROUND RD,RAPE,I,OTHER,922.0,SOUTHERN,CHERRY HILL,-76.626311112181,39.253311287287005,,ROW/TOWNHOUSE-OCC,,1
10/30/2014,23:00:00,2B,3700 GOUGH ST,RAPE,O,OTHER,225.0,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.56653847432901,39.288730937096,,STREET,,1
10/28/2014,03:30:00,2A,6800 EASTERN AV,RAPE,O,OTHER,232.0,SOUTHEAST,GRACELAND PARK,-76.530304740264,39.287908403711,,PARKING LOT-OUTSIDE,,1
10/28/2014,17:00:00,2B,3900 CEDARDALE RD,RAPE,I,OTHER,625.0,NORTHWEST,EAST ARLINGTON,-76.670966801661,39.332427910528004,,ROW/TOWNHOUSE-OCC,,1
10/27/2014,03:30:00,2A,3700 CLAREMONT AV,RAPE,I,OTHER,225.0,SOUTHEAST,CARROLLTON RIDGE,-76.56641167393799,39.289415322794,,ROW/TOWNHOUSE-OCC,,1
10/26/2014,19:00:00,2B,5600 CEDELLA AV,RAPE,I,OTHER,444.0,NORTHEAST,FRANKFORD,-76.54054241566399,39.332583408251,,ROW/TOWNHOUSE-OCC,,1
10/26/2014,15:00:00,2A,3700 ST VICTOR ST,RAPE,I,OTHER,913.0,SOUTHERN,BROOKLYN,-76.597127663178,39.233337530832,,ROW/TOWNHOUSE-OCC,Brooklyn,1
10/22/2014,04:29:00,2B,1700 E EAGER ST,RAPE,I,OTHER,322.0,EASTERN,MIDDLE EAST,-76.593406708209,39.30183071095,,APT/CONDO - OCCUPIED,,1
10/20/2014,23:00:00,2A,200 E LAFAYETTE AV,RAPE,O,OTHER,313.0,EASTERN,GREENMOUNT WEST,-76.61300430061499,39.309863156824996,,ALLEY,,1
10/17/2014,03:17:00,2A,5700 ODONNELL ST,RAPE,O,OTHER,233.0,SOUTHEAST,GWYNNS FALLS/LEAKIN PARK,-76.54748958779601,39.281350585180995,,PARKING LOT-OUTSIDE,,1
10/16/2014,02:50:00,2A,3600 CHESTERFIELD AV,RAPE,O,OTHER,432.0,NORTHEAST,BELAIR-EDISON,-76.56342038025,39.31856913285,,STREET,,1
10/13/2014,00:00:00,2A,300 ST PAUL PL,RAPE,,OTHER,111.0,CENTRAL,DOWNTOWN,-76.613934846802,39.292374120953,,,,1
10/10/2014,11:00:00,2A,1600 SEXTON ST,RAPE,I,OTHER,831.0,SOUTHWEST,MORRELL PARK,-76.65385434618,39.269607400201004,,ROW/TOWNHOUSE-OCC,,1
10/06/2014,15:50:00,2A,2000 BOOTH ST,RAPE,I,OTHER,835.0,SOUTHWEST,BOOTH-BOYD,-76.64995906712599,39.287569579271995,,ROW/TOWNHOUSE-OCC,Tri-District,1
10/04/2014,04:00:00,2A,3500 INGLESIDE AV,RAPE,I,OTHER,633.0,NORTHWEST,PIMLICO GOOD NEIGHBO,-76.682498955629,39.351234308735,,ROW/TOWNHOUSE-OCC,,1
10/04/2014,01:14:00,2A,0 W COLD SPRING LA,RAPE,I,OTHER,521.0,NORTHERN,LOYOLA/NOTRE DAME,-76.622554176769,39.345359056549,,ROW/TOWNHOUSE-OCC,,1
10/04/2014,00:27:00,2A,1100 RACE ST,RAPE,I,OTHER,942.0,SOUTHERN,SHARP LEADENHALL,-76.616718068215,39.276030107658,,ROW/TOWNHOUSE-OCC,,1
10/04/2014,01:00:00,2A,2200 BOSTON ST,RAPE,I,OTHER,214.0,SOUTHEAST,CANTON,-76.585418779781,39.28379392912,,ROW/TOWNHOUSE-OCC,,1
10/01/2014,13:47:00,2A,ST & S MOUNT ST,RAPE,O,OTHER,935.0,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,-76.64359499999999,39.2832,,STREET,Tri-District,1
10/01/2014,13:45:00,2B,2900 LIBERTY HEIGHTS AV,RAPE,I,OTHER,612.0,NORTHWEST,BURLEITH-LEIGHTON,-76.663967747914,39.32177978104,,SCHOOL,,1
09/30/2014,01:00:00,2A,3900 LIBERTY HGTS AV,RAPE,O,OTHER,621.0,NORTHWEST,DORCHESTER/GRAN-BARR,-76.682560723405,39.327479087768005,,STREET,,1
09/27/2014,14:00:00,2A,5600 LOCH RAVEN BD,RAPE,O,OTHER,414.0,NORTHEAST,LOCH RAVEN,-76.58845046430001,39.359701734167,,STREET,,1
09/27/2014,02:15:00,2B,2500 N ELLAMONT ST,RAPE,I,OTHER,624.0,NORTHWEST,HANLON/LONGWOOD,-76.671404683159,39.315917051452,,ROW/TOWNHOUSE-OCC,,1
09/22/2014,15:30:00,2B,1700 HARTSDALE RD,RAPE,I,OTHER,415.0,NORTHEAST,PERRING LOCH,-76.584083681067,39.350432168206,,ROW/TOWNHOUSE-OCC,,1
09/20/2014,19:30:00,2A,700 N GRANTLEY ST,RAPE,I,OTHER,815.0,SOUTHWEST,EDMONDSON VILLAGE,-76.677167035241,39.295786235719,,HOSP/NURS. HOME,,1
09/20/2014,01:00:00,2A,100 MCMECHEN ST,RAPE,I,OTHER,132.0,CENTRAL,BOLTON HILL,-76.62456750117501,39.309565285882,,OTHER - INSIDE,,1
09/18/2014,06:30:00,2A,4500 PARKSIDE DR,RAPE,I,OTHER,442.0,NORTHEAST,PARKSIDE,-76.560472693437,39.323790693892,,ROW/TOWNHOUSE-OCC,,1
09/18/2014,02:30:00,2B,2700 N CHARLES ST,RAPE,O,OTHER,512.0,NORTHERN,CHARLES VILLAGE,-76.617240355087,39.320694319577996,,ALLEY,,1
