CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,vri_name1,Total Incidents
11/16/2018,16:00:00,1K,400 WALTON CT,HOMICIDE,Inside,KNIFE,123.0,CENTRAL,UPTON,-76.62494704590901,39.299653513859,,DWELLING,,1
11/16/2018,17:10:00,1A,1200 MC CULLOH ST,HOMICIDE,Outside,FIREARM,123.0,CENTRAL,UPTON,-76.62694778448301,39.301818512397,,STREET,,1
11/16/2018,10:20:00,1A,800 N LUZERNE AV,HOMICIDE,Outside,FIREARM,333.0,EASTERN,MILTON-MONTFORD,-76.581030537647,39.300325493393004,,ALLEY,Eastern 2,1
11/14/2018,16:38:00,1A,1100 RAMBLEWOOD RD,HOMICIDE,Outside,FIREARM,522.0,NORTHERN,GLEN OAKS,-76.59691076431999,39.362374549818,,STREET,,1
11/10/2018,14:48:00,1A,4600 YORK RD,HOMICIDE,Outside,FIREARM,521.0,NORTHERN,WILSON PARK,-76.609455141228,39.344764753048,,STREET,,1
11/09/2018,12:22:00,1O,1200 SAINT PAUL ST,HOMICIDE,Inside,OTHER,134.0,CENTRAL,MID-TOWN BELVEDERE,-76.614516434583,39.303702830229,,DWELLING,,1
11/08/2018,13:27:00,1A,4900 WILLISTON ST,HOMICIDE,Outside,FIREARM,833.0,SOUTHWEST,COLDSPRING,-76.697993089892,39.27626446167,,STREET,,1
11/04/2018,05:35:00,1A,2400 FRANCIS ST,HOMICIDE,Outside,FIREARM,733.0,WESTERN,PENN NORTH,-76.640977992241,39.311982439567,,STREET,Western,1
10/31/2018,21:25:00,1A,2200 W PATAPSCO AV,HOMICIDE,Outside,FIREARM,923.0,SOUTHERN,LAKELAND,-76.64603165547301,39.251531900685,,STREET,,1
10/31/2018,14:17:00,1A,200 N MONASTERY AV,HOMICIDE,Inside,FIREARM,824.0,SOUTHWEST,ALLENDALE,-76.674767445137,39.289358905988,,COMMON BUSINESS,,1
10/31/2018,22:12:00,1A,800 E 22ND ST,HOMICIDE,Outside,FIREARM,312.0,EASTERN,EAST BALTIMORE MIDWA,-76.606611566634,39.314714493729994,,STREET,,1
10/30/2018,00:57:00,1A,4800 WABASH AV,HOMICIDE,Outside,FIREARM,625.0,NORTHWEST,DOLFIELD,-76.674798098197,39.337304065343,,STREET,,1
10/29/2018,02:47:00,1A,1300 BONAPARTE AV,HOMICIDE,Outside,FIREARM,312.0,EASTERN,EAST BALTIMORE MIDWA,-76.598703967172,39.314697518314,,ALLEY,Eastern 1,1
10/27/2018,20:43:00,1A,5300 PLYMOUTH RD,HOMICIDE,Outside,FIREARM,423.0,NORTHEAST,HARFORD-ECHODALE-PER,-76.571281381891,39.353665724412,,STREET,,1
10/24/2018,20:58:00,1A,2700 GARRISON BLVD,HOMICIDE,Outside,FIREARM,624.0,NORTHWEST,GARWYN OAKS,-76.676882687681,39.318323533167,,PUBLIC AREA,,1
10/23/2018,00:19:00,1A,4000 BRENDAN AV,HOMICIDE,Outside,FIREARM,432.0,NORTHEAST,BELAIR-EDISON,-76.566683815163,39.315277108545,,STREET,,1
10/22/2018,23:29:00,1A,2800 OSWEGO AV,HOMICIDE,Outside,FIREARM,613.0,NORTHWEST,TOWANDA-GRANTLEY,-76.66499665649201,39.335032904474,,STREET,,1
10/21/2018,12:27:00,1K,2900 BRIGHTON ST,HOMICIDE,Inside,KNIFE,813.0,SOUTHWEST,NORTHWEST COMMUNITY,-76.666499795945,39.305163945532996,,DWELLING,,1
10/21/2018,19:31:00,1A,500 NORMANDY AV,HOMICIDE,Outside,FIREARM,824.0,SOUTHWEST,ALLENDALE,-76.681595087021,39.292551072288,,STREET,,1
10/21/2018,15:20:00,1K,1600 BRUCE CT,HOMICIDE,Outside,KNIFE,734.0,WESTERN,SANDTOWN-WINCHESTER,-76.645389905587,39.306842728881,,PUBLIC HOUSING,Western,1
10/18/2018,12:21:00,1A,4100 CRANSTON AV,HOMICIDE,Outside,FIREARM,815.0,SOUTHWEST,EDMONDSON VILLAGE,-76.684050127216,39.296374898078,,STREET,,1
10/18/2018,09:31:00,1A,4000 TOWANDA AV,HOMICIDE,Outside,FIREARM,613.0,NORTHWEST,TOWANDA-GRANTLEY,-76.665713025935,39.334100337656004,,PUBLIC AREA,,1
10/18/2018,12:17:00,1A,2600 SAINT BENEDICT ST,HOMICIDE,Outside,FIREARM,834.0,SOUTHWEST,MILL HILL,-76.65649999684301,39.279990291359994,,STREET,,1
10/17/2018,08:04:00,1A,2400 BAKER ST,HOMICIDE,Outside,FIREARM,723.0,WESTERN,COPPIN HEIGHTS/ASHBU,-76.655843900681,39.306392176703,,STREET,,1
10/16/2018,12:11:00,1A,2400 PENNSYLVANIA AV,HOMICIDE,Outside,FIREARM,733.0,WESTERN,PENN NORTH,-76.64170712667,39.309319913333,,STREET,Western,1
10/16/2018,18:21:00,1A,1100 N CAREY ST,HOMICIDE,Outside,FIREARM,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.63888569767299,39.301199953487,,STREET,Central,1
10/14/2018,11:30:00,1A,1500 N BOND ST,HOMICIDE,Outside,FIREARM,332.0,EASTERN,BEREA,-76.59683772511501,39.307445923902,,STREET,Eastern 1,1
10/12/2018,23:00:00,1A,3400 LEVERTON AV,HOMICIDE,Outside,FIREARM,223.0,SOUTHEAST,BALTIMORE HIGHLANDS,-76.569298722373,39.291822708847,,STREET,,1
10/09/2018,21:24:00,1A,1900 W FAYETTE ST,HOMICIDE,Outside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.64709074748299,39.289544862997,,STREET,,1
10/08/2018,23:59:00,1A,2800 LAKE AV,HOMICIDE,Outside,FIREARM,432.0,NORTHEAST,BELAIR-EDISON,-76.574021989007,39.324028287284996,,STREET,,1
10/07/2018,23:30:00,1A,1800 N FULTON AV,HOMICIDE,Outside,FIREARM,734.0,WESTERN,SANDTOWN-WINCHESTER,-76.646495511037,39.308894615759996,,PUBLIC AREA,Western,1
10/05/2018,17:47:00,1A,2500 HOLLINS ST,HOMICIDE,Inside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,-76.65807434082501,39.28673408294,,PUBLIC AREA,,1
10/05/2018,18:52:00,1A,2600 COLE ST,HOMICIDE,Outside,FIREARM,834.0,SOUTHWEST,MILL HILL,-76.65618779400799,39.278200981369,,STREET,,1
10/04/2018,23:05:00,1A,3300 CARDENAS AV,HOMICIDE,Outside,FIREARM,432.0,NORTHEAST,BELAIR-EDISON,-76.575560403096,39.322865304705,,STREET,,1
10/04/2018,00:24:00,1A,4400 LIBERTY HEIGHTS AV,HOMICIDE,Outside,FIREARM,622.0,NORTHWEST,HOWARD PARK,-76.691401551319,39.330125670571,,VEHICLE,,1
10/03/2018,15:27:00,1K,1300 N FULTON AV,HOMICIDE,Inside,KNIFE,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.646174756807,39.303288751235,,DWELLING,,1
10/02/2018,22:43:00,1A,4300 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,-76.665114881046,39.337753437052,,STREET,,1
10/02/2018,20:27:00,1A,400 HOMELAND AV,HOMICIDE,Outside,FIREARM,523.0,NORTHERN,HOMELAND,-76.61422682155501,39.354030882844,,STREET,,1
10/01/2018,13:15:00,1A,3000 OAKLEY AV,HOMICIDE,Inside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,-76.670482171667,39.347871478319,,DWELLING,,1
10/01/2018,10:22:00,1A,3000 BELMONT AV,HOMICIDE,Outside,FIREARM,813.0,SOUTHWEST,ROSEMONT,-76.667289362229,39.303514862229,,ALLEY,,1
09/30/2018,18:40:00,1A,1500 N ROSEDALE ST,HOMICIDE,Outside,FIREARM,813.0,SOUTHWEST,ROSEMONT,-76.669126689577,39.304861876781004,,STREET,,1
09/30/2018,02:20:00,1A,0 S CALVERT ST,HOMICIDE,Outside,FIREARM,421.0,CENTRAL,MORGAN STATE UNIVERS,-76.612231562971,39.289590846615,,STREET,,1
09/30/2018,03:00:00,1A,2800 W BELVEDERE AV,HOMICIDE,Outside,FIREARM,633.0,NORTHWEST,PIMLICO GOOD NEIGHBO,-76.670162020079,39.35220253181,,STREET,,1
09/30/2018,00:00:00,1A,4000 BALFERN AV,HOMICIDE,Outside,FIREARM,432.0,NORTHEAST,BELAIR-EDISON,-76.559570960169,39.317172691286004,,STREET,,1
09/29/2018,19:40:00,1A,2500 E BIDDLE ST,HOMICIDE,Outside,FIREARM,331.0,EASTERN,BEREA,-76.58259533678999,39.304823701273,,STREET,Eastern 2,1
09/29/2018,22:08:00,1A,5500 SINCLAIR LA,HOMICIDE,Outside,FIREARM,444.0,NORTHEAST,FRANKFORD,-76.538320912901,39.324960724281,,STREET,,1
09/28/2018,13:34:00,1A,1200 DRUID HILL AV,HOMICIDE,Outside,FIREARM,123.0,CENTRAL,UPTON,-76.62764962428899,39.301180708412,,STREET,Central,1
09/27/2018,19:37:00,1A,1200 RIVERSIDE AV,HOMICIDE,Outside,FIREARM,942.0,SOUTHERN,RIVERSIDE,-76.608924384154,39.276257165143,,STREET,,1
09/27/2018,10:49:00,1A,500 CHATEAU AV,HOMICIDE,Outside,FIREARM,521.0,NORTHERN,WINSTON-GOVANS,-76.609645346102,39.350940222024,,STREET,,1
09/27/2018,00:20:00,1A,1300 WARD ST,HOMICIDE,Outside,FIREARM,932.0,SOUTHERN,WASHINGTON VILLAGE,-76.63489060291799,39.280217482676,,STREET,,1
09/26/2018,22:18:00,1A,1300 STONEWOOD RD,HOMICIDE,Outside,FIREARM,413.0,NORTHEAST,NEW NORTHWOOD,-76.59635451921899,39.348802557957,,STREET,,1
09/26/2018,19:46:00,1A,200 S CATHERINE ST,HOMICIDE,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,-76.655918060953,39.284250591116,,STREET,Tri-District,1
09/25/2018,23:55:00,1A,5100 CURTIS AV,HOMICIDE,Outside,FIREARM,911.0,SOUTHERN,CURTIS BAY,-76.58644646673899,39.220424602349,,STREET,,1
09/24/2018,11:39:00,1A,1400 N MOUNT ST,HOMICIDE,Outside,FIREARM,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.64473990730501,39.304296264189,,STREET,,1
09/24/2018,00:28:00,1K,4900 MIDWOOD AV,HOMICIDE,Inside,KNIFE,132.0,NORTHERN,BOLTON HILL,-76.60383406272601,39.347497538592,,DWELLING,,1
09/22/2018,01:00:00,1A,100 N MONASTERY AV,HOMICIDE,Inside,FIREARM,824.0,SOUTHWEST,ALLENDALE,-76.675218186867,39.288842628573,,DWELLING,,1
09/20/2018,19:23:00,1A,4100 CALLAWAY AV,HOMICIDE,Outside,FIREARM,625.0,NORTHWEST,DOLFIELD,-76.676618914944,39.335596755697,,VEHICLE,,1
09/19/2018,01:20:00,1A,4900 CORDELIA AV,HOMICIDE,Outside,FIREARM,613.0,NORTHWEST,LANGSTON HUGHES,-76.678757616382,39.342991252204,,VEHICLE,Northwestern,1
09/18/2018,19:52:00,1A,100 N CULVER ST,HOMICIDE,Outside,FIREARM,835.0,SOUTHWEST,ALLENDALE,-76.67566418867099,39.287828752898,,STREET,,1
09/18/2018,14:15:00,1K,1300 N PATTERSON PARK AV,HOMICIDE,Outside,KNIFE,331.0,EASTERN,BROADWAY EAST,-76.585614434019,39.305772235658004,,STREET,,1
09/18/2018,10:58:00,1A,1600 N MONROE ST,HOMICIDE,Outside,FIREARM,735.0,WESTERN,EASTERWOOD,-76.648029762509,39.306653883734,,STREET,Western,1
09/17/2018,01:23:00,1A,100 N SMALLWOOD ST,HOMICIDE,Outside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.651616017249,39.289680147012,,STREET,,1
09/17/2018,00:09:00,1A,3000 ROSEDALE CT,HOMICIDE,Inside,FIREARM,813.0,SOUTHWEST,ROSEMONT,-76.668415874355,39.302293339984004,,DWELLING,,1
09/15/2018,02:00:00,1A,700 N GRANTLEY ST,HOMICIDE,Outside,FIREARM,815.0,SOUTHWEST,EDMONDSON VILLAGE,-76.67735238995999,39.295286204632,,STREET,,1
09/14/2018,00:16:00,1A,4800 GARRISON BLVD,HOMICIDE,Outside,FIREARM,621.0,NORTHWEST,DOLFIELD,-76.683496967659,39.340849840115,,STREET,,1
09/14/2018,22:39:00,1A,3400 6TH ST,HOMICIDE,Outside,FIREARM,912.0,SOUTHERN,BROOKLYN,-76.600307536026,39.240412084381,,STREET,,1
09/14/2018,12:36:00,1K,5600 TRAMORE RD,HOMICIDE,Inside,KNIFE,423.0,NORTHEAST,HARFORD-ECHODALE-PER,-76.56705037136999,39.357680541435,,DWELLING,,1
09/11/2018,22:34:00,1A,2900 E MONUMENT ST,HOMICIDE,Outside,FIREARM,333.0,EASTERN,ELLWOOD PARK/MONUMEN,-76.576577086389,39.299143174519,,STREET,,1
09/04/2018,23:00:00,1O,3000 INDEPENDENCE ST,HOMICIDE,Outside,OTHER,513.0,NORTHERN,BETTER WAVERLY,-76.603433477876,39.324349969575,,PUBLIC AREA,,1
09/04/2018,23:11:00,1A,1600 E EAGER ST,HOMICIDE,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.59636423549,39.301870755156,,STREET,,1
09/03/2018,17:03:00,1A,1500 PLUM ST,HOMICIDE,Outside,FIREARM,911.0,SOUTHERN,CURTIS BAY,-76.589719087331,39.228368763065,,STREET,,1
09/03/2018,05:46:00,1A,3900 EDMONDSON AV,HOMICIDE,Outside,FIREARM,815.0,SOUTHWEST,EDMONDSON VILLAGE,-76.6812785426,39.293944415279,,DAY CARE FACILITY,,1
09/03/2018,13:59:00,1A,600 N ELLWOOD AV,HOMICIDE,Outside,FIREARM,224.0,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.573801456496,39.298122742888,,STREET,,1
09/01/2018,21:44:00,1A,2300 N LONGWOOD ST,HOMICIDE,Outside,FIREARM,811.0,SOUTHWEST,WALBROOK,-76.667864989664,39.313395707554996,,STREET,,1
08/30/2018,11:51:00,1O,2300 WINCHESTER ST,HOMICIDE,Inside,OTHER,723.0,WESTERN,BRIDGEVIEW/GREENLAWN,-76.654206766962,39.301783396881,,DWELLING,,1
08/30/2018,03:12:00,1A,1500 GLENEAGLE RD,HOMICIDE,Outside,FIREARM,421.0,NORTHEAST,MORGAN STATE UNIVERS,-76.587080009414,39.362619710066,,VEHICLE,,1
08/28/2018,20:30:00,1A,3000 EDGEWOOD ST,HOMICIDE,Outside,FIREARM,623.0,NORTHWEST,FOREST PARK,-76.676567873797,39.32139435045,,STREET,,1
08/25/2018,19:59:00,1A,1400 N MOUNT ST,HOMICIDE,Outside,FIREARM,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.64473990730501,39.304296264189,,PUBLIC AREA,,1
08/22/2018,21:20:00,1A,700 E PRESTON ST,HOMICIDE,Outside,FIREARM,313.0,EASTERN,JOHNSTON SQUARE,-76.608124145142,39.304895957011,,STREET,,1
08/22/2018,09:08:00,1O,3400 7TH ST,HOMICIDE,Inside,OTHER,913.0,SOUTHERN,BROOKLYN,-76.599236847779,39.238985017527,,DWELLING,,1
08/22/2018,20:01:00,1A,3800 HARLEM AV,HOMICIDE,Outside,FIREARM,815.0,SOUTHWEST,EDMONDSON VILLAGE,-76.679928544006,39.295231416564,,STREET,,1
08/21/2018,01:17:00,1A,4000 BIDDISON LA,HOMICIDE,Outside,FIREARM,426.0,NORTHEAST,WALTHERSON,-76.555029220578,39.33911360294,,STREET,,1
08/20/2018,13:26:00,1A,1800 W SARATOGA ST,HOMICIDE,Outside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,-76.645489816996,39.292126671637,,STREET,,1
08/18/2018,13:55:00,1A,2300 HARFORD RD,HOMICIDE,Outside,FIREARM,312.0,EASTERN,EAST BALTIMORE MIDWA,-76.5963045,39.315888638009,,STREET,Eastern 1,1
08/18/2018,19:25:00,1A,200 S HILTON ST,HOMICIDE,Inside,FIREARM,835.0,SOUTHWEST,CARROLL-SOUTH HILTON,-76.672074037347,39.282822355689,,DWELLING,,1
08/17/2018,20:11:00,1A,1800 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,935.0,SOUTHERN,CARROLL PARK,-76.64223819665101,39.275359612568,,STREET,,1
08/16/2018,07:51:00,1A,1100 DESOTO RD,HOMICIDE,Outside,FIREARM,832.0,SOUTHWEST,MORRELL PARK,-76.66397519550999,39.271586969741,,STREET,,1
08/15/2018,13:48:00,1A,2500 WOODBROOK AV,HOMICIDE,Outside,FIREARM,733.0,WESTERN,PENN NORTH,-76.643088897406,39.311991283264,,STREET,Western,1
08/15/2018,20:30:00,1A,2900 CHERRYLAND RD,HOMICIDE,Outside,FIREARM,922.0,SOUTHERN,CHERRY HILL,-76.625172029313,39.248916503948,,PUBLIC HOUSING,,1
08/14/2018,16:01:00,1A,3800 NORFOLK AV,HOMICIDE,Outside,FIREARM,623.0,NORTHWEST,CONCERNED CITIZENS O,-76.68217325782699,39.325052765861,,STREET,,1
08/11/2018,21:50:00,1A,1500 MADISON AV,HOMICIDE,Outside,FIREARM,132.0,CENTRAL,MADISON PARK,-76.629062827323,39.304698185613,,STREET,,1
08/09/2018,00:00:00,1A,2500 HOLLINS ST,HOMICIDE,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,-76.656186534836,39.286834408183,,STREET,,1
08/09/2018,02:04:00,1K,5500 PARK HEIGHTS AV,HOMICIDE,Outside,KNIFE,633.0,NORTHWEST,ARLINGTON,-76.68343256493701,39.351704101823,,PUBLIC AREA,,1
08/09/2018,17:25:00,1A,900 N BROADWAY,HOMICIDE,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.594593110567,39.30054196347,,STREET,,1
08/08/2018,13:38:00,1A,5400 CEDONIA AV,HOMICIDE,Outside,FIREARM,441.0,NORTHEAST,CEDONIA,-76.532918846376,39.330970897835,,VACANT DWELLING,,1
08/07/2018,16:10:00,1A,1800 N MOUNT ST,HOMICIDE,Outside,FIREARM,734.0,WESTERN,SANDTOWN-WINCHESTER,-76.644991583072,39.309024302246996,,VEHICLE,Western,1
08/07/2018,05:22:00,1O,3700 OAKMONT AV,HOMICIDE,Outside,OTHER,613.0,NORTHWEST,CENTRAL PARK HEIGHTS,-76.677491982781,39.342504717581,,DWELLING,Northwestern,1
08/07/2018,13:12:00,1A,4500 WOODLEA AV,HOMICIDE,Inside,FIREARM,443.0,NORTHEAST,FRANKFORD,-76.55374641701,39.331554563044,,DWELLING,,1
08/06/2018,09:32:00,1A,2400 JEFFERSON ST,HOMICIDE,Outside,FIREARM,221.0,SOUTHEAST,MCELDERRY PARK,-76.583256052746,39.296614899221,,STREET,,1
08/05/2018,19:35:00,1A,2400 WILKENS AV,HOMICIDE,Outside,FIREARM,834.0,SOUTHWEST,MILL HILL,-76.653630626914,39.279851719831,,STREET,,1
08/03/2018,03:05:00,1A,6100 HARFORD RD,HOMICIDE,Outside,FIREARM,424.0,NORTHEAST,WESTFIELD,-76.556031408844,39.358477360546,,PARKING LOT,,1
08/01/2018,01:50:00,1A,3600 6TH ST,HOMICIDE,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,-76.602595000744,39.235637286169,,STREET,Brooklyn,1
08/01/2018,18:10:00,1A,4200 BERGER AV,HOMICIDE,Outside,FIREARM,444.0,NORTHEAST,FRANKFORD,-76.547363193447,39.34003037771,,ALLEY,,1
08/01/2018,16:00:00,1O,500 E PRESTON ST,HOMICIDE,Inside,OTHER,313.0,EASTERN,JOHNSTON SQUARE,-76.60924203412401,39.30470190015,,DWELLING,,1
07/31/2018,00:09:00,1A,1300 W OSTEND ST,HOMICIDE,Outside,FIREARM,932.0,SOUTHERN,WASHINGTON VILLAGE,-76.634017448286,39.281834828992,,STREET,,1
07/31/2018,02:25:00,1A,300 S MONROE ST,HOMICIDE,Inside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,-76.64672598481,39.28354545613,,COMMON BUSINESS,Tri-District,1
07/29/2018,05:12:00,1A,2100 PRESBURY ST,HOMICIDE,Outside,FIREARM,735.0,WESTERN,EASTERWOOD,-76.651263739243,39.307813217493,,STREET,Western,1
07/25/2018,23:15:00,1A,400 S PAYSON ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,-76.648436701926,39.282732582292,,STREET,Tri-District,1
07/22/2018,00:07:00,1A,900 E 37TH ST,HOMICIDE,Outside,FIREARM,515.0,NORTHEAST,EDNOR GARDENS-LAKESI,-76.604121940692,39.333438163383995,,STREET,,1
07/21/2018,19:20:00,1A,1200 DARLEY AV,HOMICIDE,Outside,FIREARM,312.0,EASTERN,EAST BALTIMORE MIDWA,-76.599077507947,39.316337177775004,,STREET,Eastern 1,1
07/21/2018,07:04:00,1A,2700 RITTENHOUSE AV,HOMICIDE,Outside,FIREARM,923.0,SOUTHERN,LAKELAND,-76.64360091238301,39.254983793051,,PUBLIC AREA,,1
07/20/2018,16:05:00,1A,1700 N ROSEDALE ST,HOMICIDE,Outside,FIREARM,813.0,SOUTHWEST,ROSEMONT,-76.669261129117,39.307139487977,,STREET,,1
07/19/2018,21:39:00,1O,2800 FOREST GLEN RD,HOMICIDE,Inside,OTHER,624.0,NORTHWEST,WEST FOREST PARK,-76.694351866225,39.318192990425,,DWELLING,,1
07/19/2018,16:30:00,1A,500 LYNDHURST ST,HOMICIDE,Outside,FIREARM,824.0,SOUTHWEST,ALLENDALE,-76.680614400319,39.292586735575,,VEHICLE,,1
07/18/2018,02:53:00,1A,3200 ELLERSLIE AV,HOMICIDE,Outside,FIREARM,513.0,NORTHEAST,BETTER WAVERLY,-76.603908862771,39.327006771175,,PUBLIC AREA,,1
07/16/2018,07:39:00,1A,4200 N FRANKLINTOWN RD,HOMICIDE,Outside,FIREARM,821.0,SOUTHWEST,GWYNNS FALLS/LEAKIN PARK,-76.686344907637,39.305266998755,,PUBLIC AREA,,1
07/15/2018,06:30:00,1A,2200 EAGLE ST,HOMICIDE,Outside,FIREARM,834.0,SOUTHWEST,CARROLLTON RIDGE,-76.650223979264,39.280104239632,,STREET,,1
07/15/2018,21:44:00,1A,5300 FRANKFORD AV,HOMICIDE,Outside,FIREARM,443.0,NORTHEAST,FRANKFORD,-76.540772701321,39.324424657887,,PARKING LOT,,1
07/10/2018,19:06:00,1A,1500 WHITELOCK ST,HOMICIDE,Outside,FIREARM,734.0,WESTERN,SANDTOWN-WINCHESTER,-76.640498040311,39.311014865409,,STREET,Western,1
07/10/2018,02:40:00,1A,2400 W GARRISON AV,HOMICIDE,Outside,FIREARM,532.0,NORTHERN,CYLBURN,-76.659503138682,39.350023430971,,PUBLIC AREA,,1
07/10/2018,15:13:00,1A,500 W HOFFMAN ST,HOMICIDE,Outside,FIREARM,123.0,CENTRAL,UPTON,-76.62664042347299,39.300382255892,,PUBLIC AREA,Central,1
07/09/2018,07:09:00,1A,100 CHERRY HILL RD,HOMICIDE,Inside,FIREARM,922.0,SOUTHERN,CHERRY HILL,-76.617522916093,39.252409366832,,DWELLING,,1
07/09/2018,02:01:00,1A,400 N HAVEN ST,HOMICIDE,Outside,FIREARM,223.0,SOUTHEAST,BALTIMORE HIGHLANDS,-76.563108540685,39.29646690563,,PARKING LOT,,1
07/09/2018,11:57:00,1A,800 N BELNORD AV,HOMICIDE,Outside,FIREARM,333.0,EASTERN,MADISON EASTEND,-76.57890406597,39.300094153676,,STREET,Eastern 2,1
07/08/2018,20:34:00,1A,4100 FREDERICK AV,HOMICIDE,Outside,FIREARM,824.0,SOUTHWEST,IRVINGTON,-76.68380204838701,39.281644346962,,STREET,,1
07/07/2018,23:55:00,1A,1600 PENTWOOD RD,HOMICIDE,Outside,FIREARM,413.0,NORTHEAST,STONEWOOD-PENTWOOD-W,-76.587495029998,39.347916805863,,ALLEY,,1
07/05/2018,03:10:00,1A,500 DENISON ST,HOMICIDE,Outside,FIREARM,824.0,SOUTHWEST,ALLENDALE,-76.674115456546,39.292830742933,,STREET,,1
07/05/2018,00:38:00,1K,1900 W NORTH AV,HOMICIDE,Outside,KNIFE,731.0,WESTERN,MONDAWMIN,-76.649113042147,39.309864864706,,STREET,Western,1
07/04/2018,05:15:00,1A,3700 5TH ST,HOMICIDE,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,-76.604481061813,39.235708842886,,STREET,Brooklyn,1
07/03/2018,13:25:00,1A,1800 RAMSAY ST,HOMICIDE,Outside,FIREARM,912.0,SOUTHERN,FAIRFIELD,-76.644985232222,39.283262314014,,STREET,Tri-District,1
07/01/2018,10:39:00,1A,1900 N CHARLES ST,HOMICIDE,Outside,FIREARM,111.0,CENTRAL,DOWNTOWN,-76.61651782008,39.311405516276004,,PARKING LOT,,1
06/20/2018,12:05:00,1A,2500 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,-76.65653745770001,39.287806499710996,,STREET,,1
06/20/2018,22:51:00,1A,3200 CLARENCE AV,HOMICIDE,Inside,FIREARM,432.0,NORTHEAST,BELAIR-EDISON,-76.576106134135,39.322348087241004,,DWELLING,,1
06/20/2018,04:03:00,1A,1300 SARGEANT ST,HOMICIDE,Outside,FIREARM,932.0,SOUTHERN,WASHINGTON VILLAGE,-76.636407348064,39.280679508278,,STREET,,1
06/20/2018,23:59:00,1A,300 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,114.0,CENTRAL,DOWNTOWN,-76.61952312385199,39.289428533374,,STREET,,1
06/19/2018,02:55:00,1A,4900 LITCHFIELD AV,HOMICIDE,Outside,FIREARM,634.0,NORTHWEST,WOODMERE,-76.67727006979,39.343369948239,,VEHICLE,Northwestern,1
06/18/2018,01:30:00,1A,1000 W NORTH AV,HOMICIDE,Outside,FIREARM,312.0,CENTRAL,RESERVOIR HILL,-76.634025182305,39.310247890946,,STREET,,1
06/17/2018,19:41:00,1K,4200 THAYER CT,HOMICIDE,Outside,KNIFE,913.0,SOUTHERN,BROOKLYN,-76.599828622846,39.227522460275004,,STREET,,1
06/16/2018,23:07:00,1A,3900 EDMONDSON AV,HOMICIDE,Outside,FIREARM,815.0,SOUTHWEST,ALLENDALE,-76.681439962646,39.293661121704,,DWELLING,,1
06/16/2018,23:07:00,1A,3900 EDMONDSON AV,HOMICIDE,Outside,FIREARM,815.0,SOUTHWEST,ALLENDALE,-76.681439962646,39.293661121704,,DWELLING,,1
06/16/2018,22:59:00,1A,900 VALLEY ST,HOMICIDE,Outside,FIREARM,324.0,EASTERN,OLDTOWN,-76.604934980878,39.300361981628,,STREET,,1
06/16/2018,12:47:00,1A,1000 N PAYSON ST,HOMICIDE,Outside,FIREARM,722.0,WESTERN,BRIDGEVIEW/GREENLAWN,-76.64937529596999,39.299804847859,,ALLEY,,1
06/14/2018,17:47:00,1A,1100 N FREMONT AV,HOMICIDE,Outside,FIREARM,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.636018742334,39.301802457603,,STREET,Central,1
06/12/2018,13:29:00,1A,5400 CEDONIA AV,HOMICIDE,Outside,FIREARM,441.0,NORTHEAST,CEDONIA,-76.532805967668,39.331424974653004,,VACANT DWELLING,,1
06/12/2018,11:00:00,1O,2400 WESTFIELD AV,HOMICIDE,Outside,OTHER,423.0,NORTHEAST,HARFORD-ECHODALE-PER,-76.56639256642299,39.364147870815,,PUBLIC AREA,,1
06/11/2018,22:07:00,1A,4800 PIMLICO RD,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,-76.668976855438,39.346594668239,,PUBLIC AREA,,1
06/11/2018,22:49:00,1A,100 N FREMONT AV,HOMICIDE,Outside,FIREARM,122.0,WESTERN,POPPLETON,-76.629586251232,39.29007477167,,STREET,,1
