Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2016,WESTERN,26,2016_26,54
2016,WESTERN,27,2016_27,52
2016,WESTERN,28,2016_28,41
2016,WESTERN,29,2016_29,52
2016,WESTERN,30,2016_30,57
2016,WESTERN,31,2016_31,38
2016,WESTERN,32,2016_32,37
2016,WESTERN,33,2016_33,41
2016,WESTERN,34,2016_34,54
2016,WESTERN,35,2016_35,48
2016,WESTERN,36,2016_36,43
2016,WESTERN,37,2016_37,45
2016,WESTERN,38,2016_38,46
2016,WESTERN,39,2016_39,54
2016,WESTERN,40,2016_40,48
2016,WESTERN,41,2016_41,53
2016,WESTERN,42,2016_42,47
2016,WESTERN,43,2016_43,52
2016,WESTERN,44,2016_44,49
2016,WESTERN,45,2016_45,42
2016,WESTERN,46,2016_46,30
2016,WESTERN,47,2016_47,54
2016,WESTERN,48,2016_48,39
2016,WESTERN,49,2016_49,40
2016,WESTERN,50,2016_50,41
2016,WESTERN,51,2016_51,52
2016,WESTERN,52,2016_52,27
2017,WESTERN,1,2017_1,44
2017,WESTERN,2,2017_2,41
2017,WESTERN,3,2017_3,62
2017,WESTERN,4,2017_4,53
2017,WESTERN,5,2017_5,38
2017,WESTERN,6,2017_6,39
2017,WESTERN,7,2017_7,49
2017,WESTERN,8,2017_8,34
2017,WESTERN,9,2017_9,45
2017,WESTERN,10,2017_10,33
2017,WESTERN,11,2017_11,29
2017,WESTERN,12,2017_12,30
2017,WESTERN,13,2017_13,38
2017,WESTERN,14,2017_14,28
2017,WESTERN,15,2017_15,41
2017,WESTERN,16,2017_16,25
2017,WESTERN,17,2017_17,37
2017,WESTERN,18,2017_18,26
2017,WESTERN,19,2017_19,41
2017,WESTERN,20,2017_20,37
2017,WESTERN,21,2017_21,39
2017,WESTERN,22,2017_22,43
2017,WESTERN,23,2017_23,42
2017,WESTERN,24,2017_24,45
2017,WESTERN,25,2017_25,43
2017,WESTERN,26,2017_26,37
2017,WESTERN,27,2017_27,41
2017,WESTERN,28,2017_28,41
2017,WESTERN,29,2017_29,45
2017,WESTERN,30,2017_30,35
2017,WESTERN,31,2017_31,46
2017,WESTERN,32,2017_32,35
2017,WESTERN,33,2017_33,26
2017,WESTERN,34,2017_34,48
2017,WESTERN,35,2017_35,47
2017,WESTERN,36,2017_36,43
2017,WESTERN,37,2017_37,39
2017,WESTERN,38,2017_38,57
2017,WESTERN,39,2017_39,41
2017,WESTERN,40,2017_40,41
2017,WESTERN,41,2017_41,43
2017,WESTERN,42,2017_42,41
2017,WESTERN,43,2017_43,34
2017,WESTERN,44,2017_44,38
2017,WESTERN,45,2017_45,47
2017,WESTERN,46,2017_46,49
2017,WESTERN,47,2017_47,52
2017,WESTERN,48,2017_48,42
2017,WESTERN,49,2017_49,37
2017,WESTERN,50,2017_50,50
2017,WESTERN,51,2017_51,46
2017,WESTERN,52,2017_52,52
2018,WESTERN,1,2018_1,40
2018,WESTERN,2,2018_2,34
2018,WESTERN,3,2018_3,41
2018,WESTERN,4,2018_4,48
2018,WESTERN,5,2018_5,27
2018,WESTERN,6,2018_6,26
2018,WESTERN,7,2018_7,39
2018,WESTERN,8,2018_8,33
2018,WESTERN,9,2018_9,34
2018,WESTERN,10,2018_10,31
2018,WESTERN,11,2018_11,27
2018,WESTERN,12,2018_12,33
2018,WESTERN,13,2018_13,36
2018,WESTERN,14,2018_14,36
2018,WESTERN,15,2018_15,29
2018,WESTERN,16,2018_16,49
2018,WESTERN,17,2018_17,39
2018,WESTERN,18,2018_18,44
2018,WESTERN,19,2018_19,48
2018,WESTERN,20,2018_20,40
2018,WESTERN,21,2018_21,28
2018,WESTERN,22,2018_22,42
2018,WESTERN,23,2018_23,43
2018,WESTERN,24,2018_24,33
2018,WESTERN,25,2018_25,37
2018,WESTERN,26,2018_26,43
2018,WESTERN,27,2018_27,37
2018,WESTERN,28,2018_28,39
2018,WESTERN,29,2018_29,34
2018,WESTERN,30,2018_30,50
2018,WESTERN,31,2018_31,56
2018,WESTERN,32,2018_32,29
2018,WESTERN,33,2018_33,39
2018,WESTERN,34,2018_34,30
2018,WESTERN,35,2018_35,37
2018,WESTERN,36,2018_36,43
2018,WESTERN,37,2018_37,72
2018,WESTERN,38,2018_38,37
2018,WESTERN,39,2018_39,56
2018,WESTERN,40,2018_40,42
2018,WESTERN,41,2018_41,43
2018,WESTERN,42,2018_42,44
2018,WESTERN,43,2018_43,44
2018,WESTERN,44,2018_44,51
2018,WESTERN,45,2018_45,57
2018,WESTERN,46,2018_46,38
2018,WESTERN,47,2018_47,32
2018,WESTERN,48,2018_48,41
2018,WESTERN,49,2018_49,49
2018,WESTERN,50,2018_50,49
2018,WESTERN,51,2018_51,42
2018,WESTERN,52,2018_52,42
2019,WESTERN,1,2019_1,55
2019,WESTERN,2,2019_2,48
2019,WESTERN,3,2019_3,27
2019,WESTERN,4,2019_4,39
2019,WESTERN,5,2019_5,32
2019,WESTERN,6,2019_6,38
2019,WESTERN,7,2019_7,41
2019,WESTERN,8,2019_8,32
2019,WESTERN,9,2019_9,24
2019,WESTERN,10,2019_10,36
2019,WESTERN,11,2019_11,37
2019,WESTERN,12,2019_12,32
2019,WESTERN,13,2019_13,33
2019,WESTERN,14,2019_14,34
2019,WESTERN,15,2019_15,31
2019,WESTERN,16,2019_16,43
2019,WESTERN,17,2019_17,38
2019,WESTERN,18,2019_18,44
2019,WESTERN,19,2019_19,49
2019,WESTERN,20,2019_20,35
2019,WESTERN,21,2019_21,56
2019,WESTERN,22,2019_22,58
2019,WESTERN,23,2019_23,35
2019,WESTERN,24,2019_24,34
2019,WESTERN,25,2019_25,43
2019,WESTERN,26,2019_26,39
2019,WESTERN,27,2019_27,33
2019,WESTERN,28,2019_28,49
2019,WESTERN,29,2019_29,46
2019,WESTERN,30,2019_30,46
2019,WESTERN,31,2019_31,52
2019,WESTERN,32,2019_32,54
2019,WESTERN,33,2019_33,42
2019,WESTERN,34,2019_34,52
2019,WESTERN,35,2019_35,40
2019,WESTERN,36,2019_36,32
2019,WESTERN,37,2019_37,38
2019,WESTERN,38,2019_38,25
2019,WESTERN,39,2019_39,29
2019,WESTERN,40,2019_40,49
2019,WESTERN,41,2019_41,33
2019,WESTERN,42,2019_42,44
2019,WESTERN,43,2019_43,38
2019,WESTERN,44,2019_44,43
2019,WESTERN,45,2019_45,33
2019,WESTERN,46,2019_46,57
2019,WESTERN,47,2019_47,35
2019,WESTERN,48,2019_48,42
2019,WESTERN,49,2019_49,40
2019,WESTERN,50,2019_50,27
2019,WESTERN,51,2019_51,35
2019,WESTERN,52,2019_52,27
2020,WESTERN,1,2020_1,15
2020,WESTERN,2,2020_2,25
2020,WESTERN,3,2020_3,33
2020,WESTERN,4,2020_4,24
2020,WESTERN,5,2020_5,33
2020,WESTERN,6,2020_6,41
2020,WESTERN,7,2020_7,29
2020,WESTERN,8,2020_8,28
2020,WESTERN,9,2020_9,32
2020,WESTERN,10,2020_10,37
2020,WESTERN,11,2020_11,30
2020,WESTERN,12,2020_12,31
2020,WESTERN,13,2020_13,36
2020,WESTERN,14,2020_14,28
2020,WESTERN,15,2020_15,27
2020,WESTERN,16,2020_16,37
2020,WESTERN,17,2020_17,27
2020,WESTERN,18,2020_18,30
2020,WESTERN,19,2020_19,26
2020,WESTERN,20,2020_20,27
2020,WESTERN,21,2020_21,30
2020,WESTERN,22,2020_22,32
2020,WESTERN,23,2020_23,12
2014,NORTHWEST,1,2014_1,76
2014,NORTHWEST,2,2014_2,62
2014,NORTHWEST,3,2014_3,63
2014,NORTHWEST,4,2014_4,52
2014,NORTHWEST,5,2014_5,65
2014,NORTHWEST,6,2014_6,36
2014,NORTHWEST,7,2014_7,54
2014,NORTHWEST,8,2014_8,56
2014,NORTHWEST,9,2014_9,50
2014,NORTHWEST,10,2014_10,50
2014,NORTHWEST,11,2014_11,71
2014,NORTHWEST,12,2014_12,38
2014,NORTHWEST,13,2014_13,76
2014,NORTHWEST,14,2014_14,54
2014,NORTHWEST,15,2014_15,67
2014,NORTHWEST,16,2014_16,48
2014,NORTHWEST,17,2014_17,63
2014,NORTHWEST,18,2014_18,57
2014,NORTHWEST,19,2014_19,59
2014,NORTHWEST,20,2014_20,65
2014,NORTHWEST,21,2014_21,62
2014,NORTHWEST,22,2014_22,56
2014,NORTHWEST,23,2014_23,80
2014,NORTHWEST,24,2014_24,63
2014,NORTHWEST,25,2014_25,60
2014,NORTHWEST,26,2014_26,62
2014,NORTHWEST,27,2014_27,69
2014,NORTHWEST,28,2014_28,69
2014,NORTHWEST,29,2014_29,78
2014,NORTHWEST,30,2014_30,57
2014,NORTHWEST,31,2014_31,59
2014,NORTHWEST,32,2014_32,78
2014,NORTHWEST,33,2014_33,61
2014,NORTHWEST,34,2014_34,58
2014,NORTHWEST,35,2014_35,60
2014,NORTHWEST,36,2014_36,79
2014,NORTHWEST,37,2014_37,64
2014,NORTHWEST,38,2014_38,67
2014,NORTHWEST,39,2014_39,56
2014,NORTHWEST,40,2014_40,67
2014,NORTHWEST,41,2014_41,63
2014,NORTHWEST,42,2014_42,73
2014,NORTHWEST,43,2014_43,59
2014,NORTHWEST,44,2014_44,86
2014,NORTHWEST,45,2014_45,52
2014,NORTHWEST,46,2014_46,52
2014,NORTHWEST,47,2014_47,79
2014,NORTHWEST,48,2014_48,73
2014,NORTHWEST,49,2014_49,58
2014,NORTHWEST,50,2014_50,57
2014,NORTHWEST,51,2014_51,82
2014,NORTHWEST,52,2014_52,51
2015,NORTHWEST,1,2015_1,32
2015,NORTHWEST,2,2015_2,68
2015,NORTHWEST,3,2015_3,66
2015,NORTHWEST,4,2015_4,95
2015,NORTHWEST,5,2015_5,52
2015,NORTHWEST,6,2015_6,51
2015,NORTHWEST,7,2015_7,52
2015,NORTHWEST,8,2015_8,42
2015,NORTHWEST,9,2015_9,49
2015,NORTHWEST,10,2015_10,47
2015,NORTHWEST,11,2015_11,62
2015,NORTHWEST,12,2015_12,59
2015,NORTHWEST,13,2015_13,39
2015,NORTHWEST,14,2015_14,60
2015,NORTHWEST,15,2015_15,57
2015,NORTHWEST,16,2015_16,51
2015,NORTHWEST,17,2015_17,52
2015,NORTHWEST,18,2015_18,69
2015,NORTHWEST,19,2015_19,61
2015,NORTHWEST,20,2015_20,93
2015,NORTHWEST,21,2015_21,82
2015,NORTHWEST,22,2015_22,89
2015,NORTHWEST,23,2015_23,75
2015,NORTHWEST,24,2015_24,75
2015,NORTHWEST,25,2015_25,65
2015,NORTHWEST,26,2015_26,82
2015,NORTHWEST,27,2015_27,55
2015,NORTHWEST,28,2015_28,64
2015,NORTHWEST,29,2015_29,60
2015,NORTHWEST,30,2015_30,72
2015,NORTHWEST,31,2015_31,80
2015,NORTHWEST,32,2015_32,78
2015,NORTHWEST,33,2015_33,67
2015,NORTHWEST,34,2015_34,72
2015,NORTHWEST,35,2015_35,62
2015,NORTHWEST,36,2015_36,63
2015,NORTHWEST,37,2015_37,56
2015,NORTHWEST,38,2015_38,61
2015,NORTHWEST,39,2015_39,70
2015,NORTHWEST,40,2015_40,65
2015,NORTHWEST,41,2015_41,74
2015,NORTHWEST,42,2015_42,59
2015,NORTHWEST,43,2015_43,76
2015,NORTHWEST,44,2015_44,58
2015,NORTHWEST,45,2015_45,57
2015,NORTHWEST,46,2015_46,52
2015,NORTHWEST,47,2015_47,75
2015,NORTHWEST,48,2015_48,49
2015,NORTHWEST,49,2015_49,53
2015,NORTHWEST,50,2015_50,69
2015,NORTHWEST,51,2015_51,75
2015,NORTHWEST,52,2015_52,74
2015,NORTHWEST,53,2015_53,32
2016,NORTHWEST,1,2016_1,84
2016,NORTHWEST,2,2016_2,70
2016,NORTHWEST,3,2016_3,47
2016,NORTHWEST,4,2016_4,42
2016,NORTHWEST,5,2016_5,47
2016,NORTHWEST,6,2016_6,37
2016,NORTHWEST,7,2016_7,50
2016,NORTHWEST,8,2016_8,43
2016,NORTHWEST,9,2016_9,57
2016,NORTHWEST,10,2016_10,76
2016,NORTHWEST,11,2016_11,77
2016,NORTHWEST,12,2016_12,54
2016,NORTHWEST,13,2016_13,63
2016,NORTHWEST,14,2016_14,53
2016,NORTHWEST,15,2016_15,64
2016,NORTHWEST,16,2016_16,59
2016,NORTHWEST,17,2016_17,48
2016,NORTHWEST,18,2016_18,60
2016,NORTHWEST,19,2016_19,63
2016,NORTHWEST,20,2016_20,71
2016,NORTHWEST,21,2016_21,69
2016,NORTHWEST,22,2016_22,58
2016,NORTHWEST,23,2016_23,53
2016,NORTHWEST,24,2016_24,71
2016,NORTHWEST,25,2016_25,60
2016,NORTHWEST,26,2016_26,53
2016,NORTHWEST,27,2016_27,75
2016,NORTHWEST,28,2016_28,67
2016,NORTHWEST,29,2016_29,64
2016,NORTHWEST,30,2016_30,81
2016,NORTHWEST,31,2016_31,87
2016,NORTHWEST,32,2016_32,55
2016,NORTHWEST,33,2016_33,66
2016,NORTHWEST,34,2016_34,63
2016,NORTHWEST,35,2016_35,60
2016,NORTHWEST,36,2016_36,76
2016,NORTHWEST,37,2016_37,75
2016,NORTHWEST,38,2016_38,72
2016,NORTHWEST,39,2016_39,88
2016,NORTHWEST,40,2016_40,73
2016,NORTHWEST,41,2016_41,81
2016,NORTHWEST,42,2016_42,78
2016,NORTHWEST,43,2016_43,81
2016,NORTHWEST,44,2016_44,84
2016,NORTHWEST,45,2016_45,71
2016,NORTHWEST,46,2016_46,76
2016,NORTHWEST,47,2016_47,56
2016,NORTHWEST,48,2016_48,86
2016,NORTHWEST,49,2016_49,65
2016,NORTHWEST,50,2016_50,74
2016,NORTHWEST,51,2016_51,66
2016,NORTHWEST,52,2016_52,47
2017,NORTHWEST,1,2017_1,68
2017,NORTHWEST,2,2017_2,67
2017,NORTHWEST,3,2017_3,86
2017,NORTHWEST,4,2017_4,62
2017,NORTHWEST,5,2017_5,67
2017,NORTHWEST,6,2017_6,52
2017,NORTHWEST,7,2017_7,75
2017,NORTHWEST,8,2017_8,62
2017,NORTHWEST,9,2017_9,41
2017,NORTHWEST,10,2017_10,49
2017,NORTHWEST,11,2017_11,43
2017,NORTHWEST,12,2017_12,51
2017,NORTHWEST,13,2017_13,56
2017,NORTHWEST,14,2017_14,49
2017,NORTHWEST,15,2017_15,62
2017,NORTHWEST,16,2017_16,60
2017,NORTHWEST,17,2017_17,70
2017,NORTHWEST,18,2017_18,60
2017,NORTHWEST,19,2017_19,55
2017,NORTHWEST,20,2017_20,72
2017,NORTHWEST,21,2017_21,66
2017,NORTHWEST,22,2017_22,55
2017,NORTHWEST,23,2017_23,77
2017,NORTHWEST,24,2017_24,83
2017,NORTHWEST,25,2017_25,67
2017,NORTHWEST,26,2017_26,74
2017,NORTHWEST,27,2017_27,74
2017,NORTHWEST,28,2017_28,60
2017,NORTHWEST,29,2017_29,74
2017,NORTHWEST,30,2017_30,65
2017,NORTHWEST,31,2017_31,55
2017,NORTHWEST,32,2017_32,74
2017,NORTHWEST,33,2017_33,72
2017,NORTHWEST,34,2017_34,70
2017,NORTHWEST,35,2017_35,64
2017,NORTHWEST,36,2017_36,67
2017,NORTHWEST,37,2017_37,61
2017,NORTHWEST,38,2017_38,90
2017,NORTHWEST,39,2017_39,54
2017,NORTHWEST,40,2017_40,65
2017,NORTHWEST,41,2017_41,75
2017,NORTHWEST,42,2017_42,89
2017,NORTHWEST,43,2017_43,84
2017,NORTHWEST,44,2017_44,66
2017,NORTHWEST,45,2017_45,69
2017,NORTHWEST,46,2017_46,77
2017,NORTHWEST,47,2017_47,82
2017,NORTHWEST,48,2017_48,98
2017,NORTHWEST,49,2017_49,100
2017,NORTHWEST,50,2017_50,72
2017,NORTHWEST,51,2017_51,70
2017,NORTHWEST,52,2017_52,60
2018,NORTHWEST,1,2018_1,73
2018,NORTHWEST,2,2018_2,68
2018,NORTHWEST,3,2018_3,63
2018,NORTHWEST,4,2018_4,61
2018,NORTHWEST,5,2018_5,66
2018,NORTHWEST,6,2018_6,47
2018,NORTHWEST,7,2018_7,33
2018,NORTHWEST,8,2018_8,49
2018,NORTHWEST,9,2018_9,46
2018,NORTHWEST,10,2018_10,55
2018,NORTHWEST,11,2018_11,46
2018,NORTHWEST,12,2018_12,41
2018,NORTHWEST,13,2018_13,54
2018,NORTHWEST,14,2018_14,48
2018,NORTHWEST,15,2018_15,55
2018,NORTHWEST,16,2018_16,61
2018,NORTHWEST,17,2018_17,76
2018,NORTHWEST,18,2018_18,56
2018,NORTHWEST,19,2018_19,45
2018,NORTHWEST,20,2018_20,54
2018,NORTHWEST,21,2018_21,53
2018,NORTHWEST,22,2018_22,61
2018,NORTHWEST,23,2018_23,60
2018,NORTHWEST,24,2018_24,58
2018,NORTHWEST,25,2018_25,49
2018,NORTHWEST,26,2018_26,52
2018,NORTHWEST,27,2018_27,39
2018,NORTHWEST,28,2018_28,50
2018,NORTHWEST,29,2018_29,60
2018,NORTHWEST,30,2018_30,81
2018,NORTHWEST,31,2018_31,60
2018,NORTHWEST,32,2018_32,66
2018,NORTHWEST,33,2018_33,49
2018,NORTHWEST,34,2018_34,65
2018,NORTHWEST,35,2018_35,55
2018,NORTHWEST,36,2018_36,62
2018,NORTHWEST,37,2018_37,80
2018,NORTHWEST,38,2018_38,53
2018,NORTHWEST,39,2018_39,53
2018,NORTHWEST,40,2018_40,49
2018,NORTHWEST,41,2018_41,61
2018,NORTHWEST,42,2018_42,74
2018,NORTHWEST,43,2018_43,68
2018,NORTHWEST,44,2018_44,69
2018,NORTHWEST,45,2018_45,73
2018,NORTHWEST,46,2018_46,73
2018,NORTHWEST,47,2018_47,69
2018,NORTHWEST,48,2018_48,66
2018,NORTHWEST,49,2018_49,44
2018,NORTHWEST,50,2018_50,50
2018,NORTHWEST,51,2018_51,61
2018,NORTHWEST,52,2018_52,56
2019,NORTHWEST,1,2019_1,60
2019,NORTHWEST,2,2019_2,63
2019,NORTHWEST,3,2019_3,59
2019,NORTHWEST,4,2019_4,48
2019,NORTHWEST,5,2019_5,54
2019,NORTHWEST,6,2019_6,63
2019,NORTHWEST,7,2019_7,41
2019,NORTHWEST,8,2019_8,50
2019,NORTHWEST,9,2019_9,51
2019,NORTHWEST,10,2019_10,45
2019,NORTHWEST,11,2019_11,45
2019,NORTHWEST,12,2019_12,56
2019,NORTHWEST,13,2019_13,58
2019,NORTHWEST,14,2019_14,56
2019,NORTHWEST,15,2019_15,57
2019,NORTHWEST,16,2019_16,58
2019,NORTHWEST,17,2019_17,53
2019,NORTHWEST,18,2019_18,52
2019,NORTHWEST,19,2019_19,34
2019,NORTHWEST,20,2019_20,71
2019,NORTHWEST,21,2019_21,50
2019,NORTHWEST,22,2019_22,62
2019,NORTHWEST,23,2019_23,45
2019,NORTHWEST,24,2019_24,64
2019,NORTHWEST,25,2019_25,61
2019,NORTHWEST,26,2019_26,63
2019,NORTHWEST,27,2019_27,50
2019,NORTHWEST,28,2019_28,61
2019,NORTHWEST,29,2019_29,52
2019,NORTHWEST,30,2019_30,55
2019,NORTHWEST,31,2019_31,55
2019,NORTHWEST,32,2019_32,112
2019,NORTHWEST,33,2019_33,68
2019,NORTHWEST,34,2019_34,67
2019,NORTHWEST,35,2019_35,60
2019,NORTHWEST,36,2019_36,61
2019,NORTHWEST,37,2019_37,148
2019,NORTHWEST,38,2019_38,73
2019,NORTHWEST,39,2019_39,78
2019,NORTHWEST,40,2019_40,61
2019,NORTHWEST,41,2019_41,68
2019,NORTHWEST,42,2019_42,69
2019,NORTHWEST,43,2019_43,55
2019,NORTHWEST,44,2019_44,67
2019,NORTHWEST,45,2019_45,63
2019,NORTHWEST,46,2019_46,59
2019,NORTHWEST,47,2019_47,55
2019,NORTHWEST,48,2019_48,42
2019,NORTHWEST,49,2019_49,65
2019,NORTHWEST,50,2019_50,56
2019,NORTHWEST,51,2019_51,50
2019,NORTHWEST,52,2019_52,51
2020,NORTHWEST,1,2020_1,34
2020,NORTHWEST,2,2020_2,53
2020,NORTHWEST,3,2020_3,46
2020,NORTHWEST,4,2020_4,52
2020,NORTHWEST,5,2020_5,54
2020,NORTHWEST,6,2020_6,63
2020,NORTHWEST,7,2020_7,52
2020,NORTHWEST,8,2020_8,47
2020,NORTHWEST,9,2020_9,48
2020,NORTHWEST,10,2020_10,45
2020,NORTHWEST,11,2020_11,48
2020,NORTHWEST,12,2020_12,33
2020,NORTHWEST,13,2020_13,43
2020,NORTHWEST,14,2020_14,33
2020,NORTHWEST,15,2020_15,23
2020,NORTHWEST,16,2020_16,38
2020,NORTHWEST,17,2020_17,43
2020,NORTHWEST,18,2020_18,41
2020,NORTHWEST,19,2020_19,28
2020,NORTHWEST,20,2020_20,50
2020,NORTHWEST,21,2020_21,31
2020,NORTHWEST,22,2020_22,39
2020,NORTHWEST,23,2020_23,33
2014,SOUTHEAST,1,2014_1,90
2014,SOUTHEAST,2,2014_2,77
2014,SOUTHEAST,3,2014_3,98
2014,SOUTHEAST,4,2014_4,97
2014,SOUTHEAST,5,2014_5,102
2014,SOUTHEAST,6,2014_6,77
2014,SOUTHEAST,7,2014_7,64
2014,SOUTHEAST,8,2014_8,86
2014,SOUTHEAST,9,2014_9,54
2014,SOUTHEAST,10,2014_10,57
2014,SOUTHEAST,11,2014_11,65
2014,SOUTHEAST,12,2014_12,55
2014,SOUTHEAST,13,2014_13,58
2014,SOUTHEAST,14,2014_14,69
2014,SOUTHEAST,15,2014_15,75
2014,SOUTHEAST,16,2014_16,90
2014,SOUTHEAST,17,2014_17,88
2014,SOUTHEAST,18,2014_18,70
2014,SOUTHEAST,19,2014_19,73
2014,SOUTHEAST,20,2014_20,98
2014,SOUTHEAST,21,2014_21,74
2014,SOUTHEAST,22,2014_22,86
2014,SOUTHEAST,23,2014_23,76
2014,SOUTHEAST,24,2014_24,84
2014,SOUTHEAST,25,2014_25,121
2014,SOUTHEAST,26,2014_26,89
2014,SOUTHEAST,27,2014_27,90
2014,SOUTHEAST,28,2014_28,118
2014,SOUTHEAST,29,2014_29,104
2014,SOUTHEAST,30,2014_30,88
2014,SOUTHEAST,31,2014_31,96
2014,SOUTHEAST,32,2014_32,102
2014,SOUTHEAST,33,2014_33,87
2014,SOUTHEAST,34,2014_34,96
2014,SOUTHEAST,35,2014_35,86
2014,SOUTHEAST,36,2014_36,86
2014,SOUTHEAST,37,2014_37,94
2014,SOUTHEAST,38,2014_38,97
2014,SOUTHEAST,39,2014_39,87
2014,SOUTHEAST,40,2014_40,96
2014,SOUTHEAST,41,2014_41,97
2014,SOUTHEAST,42,2014_42,103
2014,SOUTHEAST,43,2014_43,101
2014,SOUTHEAST,44,2014_44,115
2014,SOUTHEAST,45,2014_45,95
2014,SOUTHEAST,46,2014_46,87
2014,SOUTHEAST,47,2014_47,86
2014,SOUTHEAST,48,2014_48,88
2014,SOUTHEAST,49,2014_49,87
2014,SOUTHEAST,50,2014_50,102
2014,SOUTHEAST,51,2014_51,110
2014,SOUTHEAST,52,2014_52,95
2015,SOUTHEAST,1,2015_1,59
2015,SOUTHEAST,2,2015_2,81
2015,SOUTHEAST,3,2015_3,99
2015,SOUTHEAST,4,2015_4,98
2015,SOUTHEAST,5,2015_5,83
2015,SOUTHEAST,6,2015_6,56
2015,SOUTHEAST,7,2015_7,63
2015,SOUTHEAST,8,2015_8,44
2015,SOUTHEAST,9,2015_9,63
2015,SOUTHEAST,10,2015_10,48
2015,SOUTHEAST,11,2015_11,65
2015,SOUTHEAST,12,2015_12,69
2015,SOUTHEAST,13,2015_13,61
2015,SOUTHEAST,14,2015_14,84
2015,SOUTHEAST,15,2015_15,66
2015,SOUTHEAST,16,2015_16,61
2015,SOUTHEAST,17,2015_17,96
2015,SOUTHEAST,18,2015_18,115
2015,SOUTHEAST,19,2015_19,91
2015,SOUTHEAST,20,2015_20,102
2015,SOUTHEAST,21,2015_21,99
2015,SOUTHEAST,22,2015_22,131
2015,SOUTHEAST,23,2015_23,114
2015,SOUTHEAST,24,2015_24,123
2015,SOUTHEAST,25,2015_25,112
2015,SOUTHEAST,26,2015_26,103
2015,SOUTHEAST,27,2015_27,97
2015,SOUTHEAST,28,2015_28,114
2015,SOUTHEAST,29,2015_29,114
2015,SOUTHEAST,30,2015_30,104
2015,SOUTHEAST,31,2015_31,113
2015,SOUTHEAST,32,2015_32,116
2015,SOUTHEAST,33,2015_33,109
2015,SOUTHEAST,34,2015_34,130
2015,SOUTHEAST,35,2015_35,155
2015,SOUTHEAST,36,2015_36,114
2015,SOUTHEAST,37,2015_37,124
2015,SOUTHEAST,38,2015_38,111
2015,SOUTHEAST,39,2015_39,110
2015,SOUTHEAST,40,2015_40,120
2015,SOUTHEAST,41,2015_41,123
2015,SOUTHEAST,42,2015_42,123
2015,SOUTHEAST,43,2015_43,137
2015,SOUTHEAST,44,2015_44,138
2015,SOUTHEAST,45,2015_45,137
2015,SOUTHEAST,46,2015_46,126
2015,SOUTHEAST,47,2015_47,134
2015,SOUTHEAST,48,2015_48,88
2015,SOUTHEAST,49,2015_49,98
2015,SOUTHEAST,50,2015_50,103
2015,SOUTHEAST,51,2015_51,75
2015,SOUTHEAST,52,2015_52,107
2015,SOUTHEAST,53,2015_53,59
2016,SOUTHEAST,1,2016_1,98
2016,SOUTHEAST,2,2016_2,101
2016,SOUTHEAST,3,2016_3,80
2016,SOUTHEAST,4,2016_4,66
2016,SOUTHEAST,5,2016_5,73
2016,SOUTHEAST,6,2016_6,65
2016,SOUTHEAST,7,2016_7,67
2016,SOUTHEAST,8,2016_8,86
2016,SOUTHEAST,9,2016_9,92
2016,SOUTHEAST,10,2016_10,97
2016,SOUTHEAST,11,2016_11,82
2016,SOUTHEAST,12,2016_12,90
2016,SOUTHEAST,13,2016_13,70
2016,SOUTHEAST,14,2016_14,93
2016,SOUTHEAST,15,2016_15,100
2016,SOUTHEAST,16,2016_16,114
2016,SOUTHEAST,17,2016_17,111
2016,SOUTHEAST,18,2016_18,99
2016,SOUTHEAST,19,2016_19,94
2016,SOUTHEAST,20,2016_20,82
2016,SOUTHEAST,21,2016_21,76
2016,SOUTHEAST,22,2016_22,82
2016,SOUTHEAST,23,2016_23,98
2016,SOUTHEAST,24,2016_24,100
2016,SOUTHEAST,25,2016_25,124
2016,SOUTHEAST,26,2016_26,76
2016,SOUTHEAST,27,2016_27,91
2016,SOUTHEAST,28,2016_28,94
2016,SOUTHEAST,29,2016_29,90
2016,SOUTHEAST,30,2016_30,89
2016,SOUTHEAST,31,2016_31,98
2016,SOUTHEAST,32,2016_32,80
2016,SOUTHEAST,33,2016_33,77
2016,SOUTHEAST,34,2016_34,125
2016,SOUTHEAST,35,2016_35,74
2016,SOUTHEAST,36,2016_36,101
2016,SOUTHEAST,37,2016_37,92
2016,SOUTHEAST,38,2016_38,124
2016,SOUTHEAST,39,2016_39,111
2016,SOUTHEAST,40,2016_40,85
2016,SOUTHEAST,41,2016_41,98
2016,SOUTHEAST,42,2016_42,119
2016,SOUTHEAST,43,2016_43,130
2016,SOUTHEAST,44,2016_44,165
2016,SOUTHEAST,45,2016_45,121
2016,SOUTHEAST,46,2016_46,121
2016,SOUTHEAST,47,2016_47,121
2016,SOUTHEAST,48,2016_48,132
2016,SOUTHEAST,49,2016_49,85
2016,SOUTHEAST,50,2016_50,86
2016,SOUTHEAST,51,2016_51,119
2016,SOUTHEAST,52,2016_52,95
2017,SOUTHEAST,1,2017_1,85
2017,SOUTHEAST,2,2017_2,110
2017,SOUTHEAST,3,2017_3,111
2017,SOUTHEAST,4,2017_4,114
2017,SOUTHEAST,5,2017_5,104
2017,SOUTHEAST,6,2017_6,86
2017,SOUTHEAST,7,2017_7,88
2017,SOUTHEAST,8,2017_8,76
2017,SOUTHEAST,9,2017_9,64
2017,SOUTHEAST,10,2017_10,77
2017,SOUTHEAST,11,2017_11,65
